0.491959,-0.491959
-2.69515,2.69515
1.61432,-1.61432
-0.409274,0.409274
0.0685958,-0.0685958
0.843161,-0.843161
-0.0224443,0.0224443
0.241426,-0.241426
-0.978852,0.978852
0.233194,-0.233194
-1.31649,1.31649
0.594497,-0.594497
-1.23207,1.23207
-0.394358,0.394358
-0.195932,0.195932
-1.66664,1.66664
1.03749,-1.03749
-1.54132,1.54132
-0.140706,0.140706
-0.392766,0.392766
-0.344125,0.344125
-2.69515,2.69515
-1.89544,1.89544
1.09062,-1.09062
0.675863,-0.675863
0.152945,-0.152945
1.09062,-1.09062
1.48633,-1.48633
-1.18746,1.18746
-1.88226,1.88226
-1.26865,1.26865
0.803129,-0.803129
0.481157,-0.481157
-1.7399,1.7399
1.61432,-1.61432
0.837636,-0.837636
-1.62947,1.62947
-0.255383,0.255383
-1.17747,1.17747
1.16891,-1.16891
-0.942078,0.942078
0.921891,-0.921891
2.13279,-2.13279
1.61432,-1.61432
-1.66041,1.66041
-2.83544,2.83544
-1.02378,1.02378
-0.361258,0.361258
0.857557,-0.857557
-1.28614,1.28614
2.10441,-2.10441
1.45709,-1.45709
-0.66882,0.66882
-0.20773,0.20773
-1.78574,1.78574
-0.466228,0.466228
1.42415,-1.42415
-1.6249,1.6249
-0.473118,0.473118
-0.212443,0.212443
2.02369,-2.02369
-1.14629,1.14629
-1.7331,1.7331
1.35139,-1.35139
0.646312,-0.646312
-0.669494,0.669494
0.666245,-0.666245
1.3779,-1.3779
0.476296,-0.476296
-0.420894,0.420894
1.25246,-1.25246
-0.367753,0.367753
-0.458378,0.458378
0.0385181,-0.0385181
-0.984928,0.984928
0.670191,-0.670191
0.55527,-0.55527
1.45709,-1.45709
-1.97638,1.97638
-0.882197,0.882197
-1.14544,1.14544
1.12604,-1.12604
1.61432,-1.61432
0.2713,-0.2713
-1.56189,1.56189
-0.0496052,0.0496052
-1.63865,1.63865
-0.223628,0.223628
-0.392766,0.392766
-0.850855,0.850855
-0.890316,0.890316
1.66113,-1.66113
-0.876158,0.876158
-1.4613,1.4613
1.20046,-1.20046
0.959292,-0.959292
0.181395,-0.181395
0.176969,-0.176969
-0.539439,0.539439
0.322778,-0.322778
0.104117,-0.104117
-0.636941,0.636941
0.611759,-0.611759
-0.586645,0.586645
-0.12816,0.12816
-1.14987,1.14987
-1.743,1.743
-1.3524,1.3524
-1.18388,1.18388
-0.977876,0.977876
0.821975,-0.821975
-0.52673,0.52673
0.256799,-0.256799
-1.44602,1.44602
-1.00091,1.00091
-0.756298,0.756298
-0.541326,0.541326
-0.977346,0.977346
-1.219,1.219
0.235761,-0.235761
-0.180126,0.180126
-1.28774,1.28774
0.520676,-0.520676
1.79764,-1.79764
0.447484,-0.447484
-0.541493,0.541493
0.816652,-0.816652
0.240451,-0.240451
-0.0974915,0.0974915
1.1165,-1.1165
0.822232,-0.822232
-2.05412,2.05412
-1.59284,1.59284
0.937192,-0.937192
-2.10206,2.10206
0.64628,-0.64628
1.78561,-1.78561
1.207,-1.207
0.467941,-0.467941
0.23373,-0.23373
1.56557,-1.56557
-0.726933,0.726933
-1.60258,1.60258
0.295003,-0.295003
1.02918,-1.02918
0.0935126,-0.0935126
-0.800735,0.800735
0.0809496,-0.0809496
0.583354,-0.583354
-0.781233,0.781233
-0.779034,0.779034
-0.519949,0.519949
-0.532478,0.532478
0.46933,-0.46933
1.23559,-1.23559
-1.36401,1.36401
-0.107813,0.107813
-1.05625,1.05625
0.235826,-0.235826
0.699798,-0.699798
0.765877,-0.765877
0.0475359,-0.0475359
-1.11428,1.11428
-1.46627,1.46627
0.638925,-0.638925
1.40331,-1.40331
-0.804307,0.804307
0.332034,-0.332034
-1.05114,1.05114
-0.837582,0.837582
-1.60024,1.60024
-1.22623,1.22623
0.699798,-0.699798
-1.63177,1.63177
-1.59484,1.59484
-0.0386481,0.0386481
-0.196298,0.196298
-1.74411,1.74411
-0.905068,0.905068
-0.464267,0.464267
-0.0787292,0.0787292
-1.18365,1.18365
-1.39399,1.39399
1.37153,-1.37153
-1.6038,1.6038
-1.40385,1.40385
1.20127,-1.20127
0.0536419,-0.0536419
-0.551368,0.551368
-1.29092,1.29092
-0.180367,0.180367
0.0472998,-0.0472998
1.15265,-1.15265
0.434531,-0.434531
0.47503,-0.47503
-0.960224,0.960224
0.955347,-0.955347
-0.428005,0.428005
-1.2023,1.2023
0.482848,-0.482848
-0.23322,0.23322
-1.70629,1.70629
-1.6427,1.6427
-0.846772,0.846772
0.0641456,-0.0641456
-0.47559,0.47559
-0.510711,0.510711
0.745908,-0.745908
-0.676144,0.676144
1.04197,-1.04197
0.878701,-0.878701
-0.683143,0.683143
-0.850855,0.850855
0.850041,-0.850041
-1.54706,1.54706
-0.796587,0.796587
-0.222526,0.222526
0.66813,-0.66813
-0.459937,0.459937
-2.36805,2.36805
-0.840309,0.840309
-0.167336,0.167336
-1.6389,1.6389
-1.23509,1.23509
-1.48761,1.48761
-1.82625,1.82625
1.34255,-1.34255
-2.07699,2.07699
-2.74038,2.74038
0.970479,-0.970479
-1.6299,1.6299
-0.782813,0.782813
-0.961245,0.961245
1.15683,-1.15683
0.609244,-0.609244
-1.19399,1.19399
1.51437,-1.51437
0.133309,-0.133309
-0.640952,0.640952
-0.382716,0.382716
-1.94478,1.94478
-0.201625,0.201625
-1.10487,1.10487
1.25336,-1.25336
-1.02042,1.02042
-0.0799397,0.0799397
1.89368,-1.89368
0.0931398,-0.0931398
-0.219314,0.219314
-0.958653,0.958653
-2.69515,2.69515
0.329969,-0.329969
0.408428,-0.408428
0.493133,-0.493133
-1.09243,1.09243
0.841473,-0.841473
0.0920233,-0.0920233
-1.74213,1.74213
-0.637559,0.637559
-0.166074,0.166074
-1.68726,1.68726
-0.891428,0.891428
0.436575,-0.436575
2.15206,-2.15206
0.352815,-0.352815
-0.448576,0.448576
0.937401,-0.937401
1.30546,-1.30546
-1.21281,1.21281
-0.766752,0.766752
-0.518418,0.518418
-1.34699,1.34699
0.509345,-0.509345
1.64614,-1.64614
-1.51695,1.51695
-1.06867,1.06867
-0.679018,0.679018
-1.1046,1.1046
2.02369,-2.02369
-0.962503,0.962503
0.53215,-0.53215
0.216416,-0.216416
-1.88349,1.88349
-0.212471,0.212471
-0.237403,0.237403
-0.949131,0.949131
1.51606,-1.51606
-0.360225,0.360225
0.88369,-0.88369
1.28318,-1.28318
-0.269009,0.269009
-1.2041,1.2041
-0.978793,0.978793
-0.795708,0.795708
-0.0883554,0.0883554
-0.733579,0.733579
0.557705,-0.557705
-0.381166,0.381166
0.551629,-0.551629
-1.36158,1.36158
-0.772974,0.772974
-0.839278,0.839278
0.716462,-0.716462
-1.48518,1.48518
1.43606,-1.43606
-1.42674,1.42674
0.176445,-0.176445
-1.19237,1.19237
-0.828543,0.828543
-1.5443,1.5443
-1.52751,1.52751
1.64351,-1.64351
2.1518,-2.1518
1.34255,-1.34255
1.27775,-1.27775
-0.0496052,0.0496052
-0.0953102,0.0953102
-1.41056,1.41056
1.207,-1.207
-0.96142,0.96142
0.985104,-0.985104
-1.71251,1.71251
-1.4317,1.4317
1.61647,-1.61647
1.07456,-1.07456
1.70996,-1.70996
-1.50493,1.50493
0.517355,-0.517355
-0.948211,0.948211
-1.17615,1.17615
-0.243404,0.243404
-1.37341,1.37341
-0.446047,0.446047
1.29918,-1.29918
0.551909,-0.551909
-1.92453,1.92453
-0.662402,0.662402
0.449349,-0.449349
-0.833248,0.833248
-0.0728006,0.0728006
-0.969672,0.969672
-0.969672,0.969672
0.347508,-0.347508
-0.363704,0.363704
0.880807,-0.880807
-1.43073,1.43073
0.854704,-0.854704
-1.10805,1.10805
1.31994,-1.31994
0.425596,-0.425596
0.595507,-0.595507
1.56557,-1.56557
-1.06082,1.06082
1.34255,-1.34255
-0.348713,0.348713
-0.0774579,0.0774579
-1.56869,1.56869
-1.17615,1.17615
-1.53789,1.53789
-0.0975807,0.0975807
1.00409,-1.00409
-0.366634,0.366634
1.96006,-1.96006
0.961449,-0.961449
-1.2896,1.2896
1.26258,-1.26258
0.258079,-0.258079
-1.77287,1.77287
0.769473,-0.769473
-2.4691,2.4691
-0.123908,0.123908
0.934808,-0.934808
-0.969644,0.969644
-0.0669346,0.0669346
-0.0677626,0.0677626
-1.70629,1.70629
-0.0141931,0.0141931
-0.72719,0.72719
0.77124,-0.77124
-1.219,1.219
-2.01446,2.01446
-0.291598,0.291598
-0.397457,0.397457
-0.379969,0.379969
0.659277,-0.659277
-0.969672,0.969672
1.95661,-1.95661
-2.06251,2.06251
-0.760909,0.760909
-1.64268,1.64268
-0.698066,0.698066
1.71975,-1.71975
0.37988,-0.37988
-1.41774,1.41774
-1.62072,1.62072
-1.40373,1.40373
-0.370872,0.370872
-0.83303,0.83303
-1.41896,1.41896
1.24618,-1.24618
0.947893,-0.947893
0.226977,-0.226977
0.730044,-0.730044
-0.0297732,0.0297732
1.21553,-1.21553
0.896511,-0.896511
-0.806039,0.806039
1.37703,-1.37703
-1.20292,1.20292
-1.51832,1.51832
-1.23171,1.23171
-0.563471,0.563471
-2.83724,2.83724
-0.93073,0.93073
-1.42224,1.42224
0.241215,-0.241215
-0.260158,0.260158
-0.791163,0.791163
-0.505961,0.505961
1.83196,-1.83196
-0.434081,0.434081
0.628194,-0.628194
1.02918,-1.02918
0.486671,-0.486671
